annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur_brute,valeur,statut_cellule,couleur_cellule,fichier_source,feuille_source,ligne_source,colonne_source,valeur_est_addition,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,1,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,6,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,2,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,7,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,3,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,8,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,4,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,9,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,5,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,10,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,6,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,11,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,7,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,12,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,8,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,13,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,9,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,14,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,10,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,15,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,11,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,16,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,12,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,17,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,13,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,18,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,14,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,19,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,15,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,20,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,16,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,21,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,17,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,22,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,18,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,23,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,19,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,24,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,20,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,25,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,21,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,26,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,22,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,27,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,23,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,28,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,24,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,29,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,25,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,30,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,26,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,31,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,27,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,32,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,28,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,33,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,29,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,34,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,30,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,35,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,31,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,36,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,32,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,37,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,33,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,38,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,34,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,39,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,35,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,11,40,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,36,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,11,41,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,1,ephyrules,150,150,standard,,Suivi_2025.xlsx,Aurelia,12,6,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,2,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,7,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,3,ephyrules,30.0,30,standard,,Suivi_2025.xlsx,Aurelia,12,8,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,4,ephyrules,30.0,30,standard,,Suivi_2025.xlsx,Aurelia,12,9,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,5,ephyrules,8.0,8,standard,,Suivi_2025.xlsx,Aurelia,12,10,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,6,ephyrules,10,10,standard,,Suivi_2025.xlsx,Aurelia,12,11,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,7,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,12,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,8,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,13,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,9,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,14,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,10,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,15,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,11,ephyrules,3.0,3,standard,,Suivi_2025.xlsx,Aurelia,12,16,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,12,ephyrules,10.0,10,standard,,Suivi_2025.xlsx,Aurelia,12,17,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,13,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,18,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,14,ephyrules,100,100,standard,,Suivi_2025.xlsx,Aurelia,12,19,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,15,ephyrules,5.0,5,standard,,Suivi_2025.xlsx,Aurelia,12,20,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,16,ephyrules,15.0,15,standard,,Suivi_2025.xlsx,Aurelia,12,21,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,17,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,22,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,18,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,23,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,19,ephyrules,10,10,standard,,Suivi_2025.xlsx,Aurelia,12,24,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,20,ephyrules,300.0,300,standard,,Suivi_2025.xlsx,Aurelia,12,25,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,21,ephyrules,100.0,100,standard,,Suivi_2025.xlsx,Aurelia,12,26,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,22,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,27,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,23,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,28,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,24,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,29,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,25,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,30,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,26,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,31,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,27,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,32,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,28,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,33,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,29,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,34,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,30,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,35,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,31,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,36,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,32,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,37,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,33,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,38,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,34,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,39,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,35,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,40,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,36,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,41,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,1,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,6,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,2,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,7,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,3,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,8,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,4,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,9,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,5,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,10,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,6,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,11,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,7,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,12,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,8,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,13,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,9,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,14,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,10,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,15,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,11,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,16,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,12,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,17,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,13,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,18,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,14,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,19,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,15,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,20,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,16,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,21,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,17,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,22,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,18,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,23,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,19,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,24,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,20,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,25,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,21,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,26,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,22,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,27,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,23,polypes,500,500,standard,,Suivi_2025.xlsx,Aurelia,13,28,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,24,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,29,False,ACA,ACA-FBA-1,1,FBA,02
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.02,,25,polypes,500.0,500,standard,,Suivi_2025.xlsx,Aurelia,13,30,False,ACA,ACA-FBA-1,1,FBA,02
